run_id,run_number,started_at,profile_id,profile_name,host_os,host_arch,implementation,language,variant,case_id,warmup,repeat_index,iterations,parallel_chains,loop_trip_count,remainder,timer_kind,elapsed_ns,ns_per_iteration,ns_per_add,legacy_cycles,legacy_cycles_per_iteration,legacy_cycles_per_add,result_checksum,requested_priority_mode,requested_affinity_mode,applied_priority_mode,applied_affinity_mode,scheduler_notes,pid,tid,runtime_name,runtime_source,status,log_file,raw_file,error_message,platform_extras_json
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,c,c,default,quick_single,true,1,20000,1,20000,0,clock_gettime_ns,77000,3.85,1.925,,,,8111950104458595269,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8221,8235830272,c,repo_binary,success,runs/run01_01_27_16_04_26/raw/c__quick_single__warmup_1.log,runs/run01_01_27_16_04_26/raw/c__quick_single__warmup_1.log,,"{""counter_frequency"": 0}"
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,c,c,default,quick_single,false,1,20000,1,20000,0,clock_gettime_ns,79000,3.95,1.975,,,,8111950104458595269,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8222,8235830272,c,repo_binary,success,runs/run01_01_27_16_04_26/raw/c__quick_single__repeat_1.log,runs/run01_01_27_16_04_26/raw/c__quick_single__repeat_1.log,,"{""counter_frequency"": 0}"
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,c,c,default,quick_single,false,2,20000,1,20000,0,clock_gettime_ns,77000,3.85,1.925,,,,8111950104458595269,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8223,8235830272,c,repo_binary,success,runs/run01_01_27_16_04_26/raw/c__quick_single__repeat_2.log,runs/run01_01_27_16_04_26/raw/c__quick_single__repeat_2.log,,"{""counter_frequency"": 0}"
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,cpp,cpp,default,quick_single,true,1,20000,1,,,,,,,,,,,high,single_core,,,,,,cpp,missing,failed,runs/run01_01_27_16_04_26/raw/cpp__quick_single__warmup_1.log,runs/run01_01_27_16_04_26/raw/cpp__quick_single__warmup_1.log,Missing native benchmark binary for cpp. Expected tools/bin/macos-arm64/cpp.,
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,cpp,cpp,default,quick_single,false,1,20000,1,,,,,,,,,,,high,single_core,,,,,,cpp,missing,failed,runs/run01_01_27_16_04_26/raw/cpp__quick_single__repeat_1.log,runs/run01_01_27_16_04_26/raw/cpp__quick_single__repeat_1.log,Missing native benchmark binary for cpp. Expected tools/bin/macos-arm64/cpp.,
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,cpp,cpp,default,quick_single,false,2,20000,1,,,,,,,,,,,high,single_core,,,,,,cpp,missing,failed,runs/run01_01_27_16_04_26/raw/cpp__quick_single__repeat_2.log,runs/run01_01_27_16_04_26/raw/cpp__quick_single__repeat_2.log,Missing native benchmark binary for cpp. Expected tools/bin/macos-arm64/cpp.,
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,rust,rust,default,quick_single,true,1,20000,1,,,,,,,,,,,high,single_core,,,,,,rust,missing,failed,runs/run01_01_27_16_04_26/raw/rust__quick_single__warmup_1.log,runs/run01_01_27_16_04_26/raw/rust__quick_single__warmup_1.log,Missing native benchmark binary for rust. Expected tools/bin/macos-arm64/rust.,
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,rust,rust,default,quick_single,false,1,20000,1,,,,,,,,,,,high,single_core,,,,,,rust,missing,failed,runs/run01_01_27_16_04_26/raw/rust__quick_single__repeat_1.log,runs/run01_01_27_16_04_26/raw/rust__quick_single__repeat_1.log,Missing native benchmark binary for rust. Expected tools/bin/macos-arm64/rust.,
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,rust,rust,default,quick_single,false,2,20000,1,,,,,,,,,,,high,single_core,,,,,,rust,missing,failed,runs/run01_01_27_16_04_26/raw/rust__quick_single__repeat_2.log,runs/run01_01_27_16_04_26/raw/rust__quick_single__repeat_2.log,Missing native benchmark binary for rust. Expected tools/bin/macos-arm64/rust.,
run01_01_27_16_04_26,1,2026-04-16T01:27:18,smoke,Smoke,macos,arm64,go,go,default,quick_single,true,1,20000,1,,,,,,,,,,,high,single_core,,,,,,go,missing,failed,runs/run01_01_27_16_04_26/raw/go__quick_single__warmup_1.log,runs/run01_01_27_16_04_26/raw/go__quick_single__warmup_1.log,Missing native benchmark binary for go. Expected tools/bin/macos-arm64/go.,
