run_id,run_number,started_at,profile_id,profile_name,host_os,host_arch,implementation,language,variant,case_id,warmup,repeat_index,iterations,parallel_chains,loop_trip_count,remainder,timer_kind,elapsed_ns,ns_per_iteration,ns_per_add,legacy_cycles,legacy_cycles_per_iteration,legacy_cycles_per_add,result_checksum,requested_priority_mode,requested_affinity_mode,applied_priority_mode,applied_affinity_mode,scheduler_notes,pid,tid,runtime_name,runtime_source,status,log_file,raw_file,error_message,platform_extras_json
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,true,1,200000,1,200000,0,clock_gettime_ns,841000,4.205,2.1025,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8342,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__warmup_1.log,runs/run02_01_28_16_04_26/raw/c__stress_single__warmup_1.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,true,2,200000,1,200000,0,clock_gettime_ns,907000,4.535,2.2675,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8344,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__warmup_2.log,runs/run02_01_28_16_04_26/raw/c__stress_single__warmup_2.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,true,3,200000,1,200000,0,clock_gettime_ns,891000,4.455,2.2275,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8345,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__warmup_3.log,runs/run02_01_28_16_04_26/raw/c__stress_single__warmup_3.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,false,1,200000,1,200000,0,clock_gettime_ns,920000,4.6,2.3,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8346,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_1.log,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_1.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,false,2,200000,1,200000,0,clock_gettime_ns,905000,4.525,2.2625,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8348,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_2.log,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_2.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,false,3,200000,1,200000,0,clock_gettime_ns,899000,4.495,2.2475,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8349,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_3.log,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_3.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,false,4,200000,1,200000,0,clock_gettime_ns,895000,4.475,2.2375,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8350,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_4.log,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_4.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_single,false,5,200000,1,200000,0,clock_gettime_ns,899000,4.495,2.2475,,,,843404476367126341,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8351,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_5.log,runs/run02_01_28_16_04_26/raw/c__stress_single__repeat_5.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_two,true,1,400000,2,200000,0,clock_gettime_ns,1521000,3.8025,1.90125,,,,13819576793050185674,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8352,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_two__warmup_1.log,runs/run02_01_28_16_04_26/raw/c__stress_two__warmup_1.log,,"{""counter_frequency"": 0}"
run02_01_28_16_04_26,2,2026-04-16T01:28:05,stress,Stress,macos,arm64,c,c,default,stress_two,true,2,400000,2,200000,0,clock_gettime_ns,1856000,4.64,2.32,,,,13819576793050185674,high,single_core,advisory_macos,advisory_macos,macos: affinity is advisory (apple silicon does not honor pinning); QoS set to user_interactive,8353,8235830272,c,repo_binary,success,runs/run02_01_28_16_04_26/raw/c__stress_two__warmup_2.log,runs/run02_01_28_16_04_26/raw/c__stress_two__warmup_2.log,,"{""counter_frequency"": 0}"
