run_id,run_number,started_at,profile_id,profile_name,host_os,host_arch,implementation,language,variant,case_id,warmup,repeat_index,iterations,parallel_chains,loop_trip_count,remainder,timer_kind,elapsed_ns,ns_per_iteration,ns_per_add,legacy_cycles,legacy_cycles_per_iteration,legacy_cycles_per_add,result_checksum,requested_priority_mode,requested_affinity_mode,applied_priority_mode,applied_affinity_mode,scheduler_notes,pid,tid,runtime_name,runtime_source,status,log_file,raw_file,error_message,platform_extras_json
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,true,1,750000,4,187500,0,clock_gettime_ns,238000,0.317333,0.158667,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,747,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__warmup_1.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__warmup_1.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,true,2,750000,4,187500,0,clock_gettime_ns,238000,0.317333,0.158667,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,748,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__warmup_2.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__warmup_2.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,false,1,750000,4,187500,0,clock_gettime_ns,238000,0.317333,0.158667,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,749,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_1.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_1.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,false,2,750000,4,187500,0,clock_gettime_ns,237000,0.316,0.158,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,750,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_2.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_2.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,false,3,750000,4,187500,0,clock_gettime_ns,238000,0.317333,0.158667,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,752,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_3.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_3.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,false,4,750000,4,187500,0,clock_gettime_ns,239000,0.318667,0.159333,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,755,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_4.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_4.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_four,false,5,750000,4,187500,0,clock_gettime_ns,238000,0.317333,0.158667,,,,17898040796590727156,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,757,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_5.log,runs/run04_20_11_15_04_26/raw/c_native__stress_four__repeat_5.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,true,1,1500000,8,187500,0,clock_gettime_ns,332000,0.221333,0.110667,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,758,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__warmup_1.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__warmup_1.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,true,2,1500000,8,187500,0,clock_gettime_ns,335000,0.223333,0.111667,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,759,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__warmup_2.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__warmup_2.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,false,1,1500000,8,187500,0,clock_gettime_ns,332000,0.221333,0.110667,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,760,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_1.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_1.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,false,2,1500000,8,187500,0,clock_gettime_ns,332000,0.221333,0.110667,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,767,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_2.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_2.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,false,3,1500000,8,187500,0,clock_gettime_ns,331000,0.220667,0.110333,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,769,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_3.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_3.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,false,4,1500000,8,187500,0,clock_gettime_ns,420000,0.28,0.14,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,770,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_4.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_4.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,c_native,c,native,stress_eight,false,5,1500000,8,187500,0,clock_gettime_ns,400000,0.266667,0.133333,,,,11012296928664784958,high,single_core,unsupported,unsupported,best-effort scheduler controls unavailable on this host,771,8235830272,native,bundled,success,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_5.log,runs/run04_20_11_15_04_26/raw/c_native__stress_eight__repeat_5.log,,"{""counter_frequency"": 0}"
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,true,1,750000,4,187500,0,perf_counter_ns,310799750,414.3996666666667,207.19983333333334,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,772,20688806,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__warmup_1.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__warmup_1.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,true,2,750000,4,187500,0,perf_counter_ns,246311833,328.4157773333333,164.20788866666666,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,778,20688856,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__warmup_2.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__warmup_2.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,false,1,750000,4,187500,0,perf_counter_ns,261684208,348.91227733333335,174.45613866666667,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,784,20688886,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_1.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_1.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,false,2,750000,4,187500,0,perf_counter_ns,246349458,328.465944,164.232972,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,786,20688899,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_2.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_2.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,false,3,750000,4,187500,0,perf_counter_ns,193969792,258.62638933333335,129.31319466666667,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,787,20688903,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_3.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_3.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,false,4,750000,4,187500,0,perf_counter_ns,229904583,306.539444,153.269722,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,788,20688909,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_4.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_4.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_four,false,5,750000,4,187500,0,perf_counter_ns,282202125,376.2695,188.13475,,,,17898040796590727156,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,789,20688912,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_5.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_four__repeat_5.log,,{}
run04_20_11_15_04_26,4,2026-04-15T20:11:28,stress,Stress,macos,arm64,python_sloppy,python,sloppy,stress_eight,true,1,300000,8,37500,0,perf_counter_ns,83090208,276.96736,138.48368,,,,8309680536024677694,high,single_core,unsupported,unsupported,priority elevation unavailable; affinity control unavailable,796,20688944,python,system,success,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_eight__warmup_1.log,runs/run04_20_11_15_04_26/raw/python_sloppy__stress_eight__warmup_1.log,,{}
