run_id,run_number,started_at,profile_id,profile_name,host_os,host_arch,implementation,language,variant,case_id,warmup,repeat_index,iterations,parallel_chains,loop_trip_count,remainder,timer_kind,elapsed_ns,ns_per_iteration,ns_per_add,legacy_cycles,legacy_cycles_per_iteration,legacy_cycles_per_add,result_checksum,requested_priority_mode,requested_affinity_mode,applied_priority_mode,applied_affinity_mode,scheduler_notes,pid,tid,runtime_name,runtime_source,status,log_file,raw_file,error_message,platform_extras_json
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,true,1,10000,1,10000,0,clock_gettime_ns,62000,6.2,3.1,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44763,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__warmup_1.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__warmup_1.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,1,10000,1,10000,0,clock_gettime_ns,60000,6.0,3.0,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44767,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_1.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_1.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,2,10000,1,10000,0,clock_gettime_ns,61000,6.1,3.05,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44768,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_2.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_2.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,3,10000,1,10000,0,clock_gettime_ns,61000,6.1,3.05,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44769,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_3.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_3.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,4,10000,1,10000,0,clock_gettime_ns,60000,6.0,3.0,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44770,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_4.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_4.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,5,10000,1,10000,0,clock_gettime_ns,61000,6.1,3.05,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44771,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_5.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_5.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,6,10000,1,10000,0,clock_gettime_ns,71000,7.1,3.55,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44772,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_6.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_6.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,7,10000,1,10000,0,clock_gettime_ns,74000,7.4,3.7,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44773,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_7.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_7.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,8,10000,1,10000,0,clock_gettime_ns,73000,7.3,3.65,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44774,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_8.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_8.log,,"{""counter_frequency"": 0}"
run07_21_15_15_04_26,7,2026-04-15T21:15:17,stress2,Stress2,macos,arm64,c_native,c,native,stress1,false,9,10000,1,10000,0,clock_gettime_ns,36000,3.6,1.8,,,,14072392958797158149,high,unchanged,unsupported,unchanged,best-effort scheduler controls unavailable on this host,44775,8235830272,c_native,repo_binary,success,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_9.log,runs/run07_21_15_15_04_26/raw/c_native__stress1__repeat_9.log,,"{""counter_frequency"": 0}"
